int_rate,dti,fico_range_low,revol_util,annual_inc_log,loan_amnt_log,installment,open_acc,pub_rec,delinq_2yrs,credit_history_years,income_to_loan_ratio,installment_to_income,total_interest_burden,sub_grade_freq,emp_stable,revol_bal_log,annual_inc
5.32,19.4,765.0,36.3,11.289794413577894,10.12667110305036,752.87,12.0,0.0,0.0,16.829568788501028,3.2,0.11293049999999999,1330.0,0.04785441473826107,0.0,9.439863530254431,80000.0
8.38,14.44,710.0,37.8,11.486376129736692,10.463131911491967,1102.92,20.0,0.0,0.0,16.914442162902123,2.782257142857143,0.13591267110978753,2933.0,0.054145135924511346,1.0,10.662047871644305,97379.0
15.77,27.95,695.0,55.9,10.239995502805316,9.15915233520675,332.92,7.0,0.0,0.0,9.66735112936345,2.9473684210526314,0.14268,1498.15,0.03538530667265783,1.0,7.520234556474628,28000.0
11.99,13.06,725.0,38.0,10.12667110305036,8.881975184248867,239.11,8.0,0.0,0.0,19.16495550992471,3.4722222222222223,0.1147728,863.28,0.06762525275219052,1.0,9.079776001955066,25000.0
19.48,19.93,665.0,70.0,11.703554089007538,9.980494888896912,566.04,22.0,0.0,2.0,25.913757700205338,5.601851851851852,0.05613619834710743,4207.68,0.013143113906987193,1.0,10.394304327743797,121000.0
13.44,36.85,675.0,17.5,10.021315031649332,9.153875834995056,320.42,10.0,1.0,0.0,27.33196440793977,2.380952380952381,0.17089066666666666,1270.08,0.05088744102448888,1.0,8.604654467186231,22500.0
7.49,26.02,745.0,66.1,11.002116507732017,9.210440366976517,311.02,7.0,0.0,0.0,28.914442162902123,6.0,0.062203999999999995,749.0,0.03707032127611773,1.0,9.751675801946746,60000.0
11.99,8.88,700.0,71.1,11.156264806643742,9.392745258631441,266.88,8.0,0.0,1.0,14.99794661190965,5.833333333333333,0.04575085714285714,1438.8,0.06762525275219052,0.0,9.851825769212237,70000.0
11.99,6.9,680.0,63.3,10.917286047758095,9.105090961257085,298.89,7.0,1.0,0.0,14.499657768651609,6.124444444444444,0.06507039187227867,1079.1,0.06762525275219052,0.0,8.702344075220351,55120.0
18.49,30.29,690.0,29.8,10.915106645867503,9.210440366976517,256.61,20.0,0.0,0.0,25.998631074606433,5.5,0.05598763636363637,1848.9999999999998,0.01707481464839362,0.0,8.783396232190894,55000.0
10.78,33.24,660.0,43.8,10.468829770273567,8.216358332386156,120.75,13.0,1.0,0.0,12.501026694045175,9.513513513513514,0.04116477272727272,398.86,0.06638957537631993,0.0,9.243871855184976,35200.0
10.78,19.13,690.0,36.2,11.36568915900361,9.392745258631441,391.62,9.0,0.0,0.0,12.914442162902121,7.192333333333333,0.05444964545580943,1293.6,0.06638957537631993,1.0,9.012986392348266,86308.0
9.17,12.21,660.0,44.5,10.714439990727769,9.210440366976517,318.79,5.0,0.0,0.0,38.0807665982204,4.5,0.08501066666666668,917.0,0.0636935520107841,1.0,9.793951665467821,45000.0
16.59,21.5,685.0,69.1,11.350418300109132,8.699681400989514,212.7,6.0,1.0,0.0,17.166324435318277,14.166666666666666,0.030028235294117647,995.4,0.02909458548640755,0.0,8.312871394342615,85000.0
10.78,18.31,660.0,82.9,11.6172944892629,10.239995502805316,913.77,5.0,0.0,2.0,25.66735112936345,3.9642857142857144,0.09878594594594595,3018.4,0.06638957537631993,1.0,10.95924453089781,111000.0
17.86,38.5699,685.0,65.8,11.407576060361786,10.047631185616188,584.84,12.0,0.0,0.0,18.82819986310746,3.896103896103896,0.07797866666666667,4125.66,0.01707481464839362,1.0,10.652849646423808,90000.0
18.49,18.9,675.0,41.5,11.283524879179666,9.884610496766438,714.33,14.0,0.0,2.0,20.334017796030118,4.050955414012739,0.1078233962264151,3628.6624999999995,0.01707481464839362,1.0,9.031213706078747,79500.0
13.18,18.94,660.0,30.6,11.226389402265022,10.085850775128717,810.74,12.0,0.0,4.0,14.417522245037645,3.1285416666666666,0.12957155224079378,3163.2,0.05088744102448888,0.0,8.647870515057853,75085.0
13.44,12.74,695.0,53.1,12.185875040240456,9.61587214452889,508.6,12.0,0.0,0.0,12.58590006844627,13.066666666666666,0.03113877551020408,2016.0,0.05088744102448888,1.0,9.435960853165286,196000.0
12.88,13.03,675.0,77.0,11.522885696764481,10.463131911491967,1177.27,8.0,0.0,2.0,11.080082135523615,2.8857142857142857,0.13987366336633664,4508.0,0.06122219725904291,1.0,9.834566107069707,101000.0
7.89,21.31,690.0,64.6,11.608244735642321,9.210440366976517,312.86,15.0,0.0,0.0,29.998631074606433,11.0,0.03413018181818182,789.0,0.051561446865872836,1.0,10.070230050199568,110000.0
18.2,24.98,685.0,64.8,11.225256725762893,10.448743588106625,879.84,19.0,0.0,0.0,18.16563997262149,2.1739130434782608,0.1407744,6279.0,0.015389800044933722,1.0,9.724360886638692,75000.0
8.38,4.58,665.0,84.0,12.44890509218313,9.90353755128617,630.24,14.0,0.0,2.0,16.66803559206023,15.0,0.0252096,1676.0000000000002,0.054145135924511346,1.0,11.393972995792936,254969.99999999936
8.49,12.0,665.0,53.6,11.373674891823535,9.635673464721814,482.92,9.0,0.0,3.0,17.585215605749486,5.686274509803922,0.0666096551724138,1298.97,0.054145135924511346,1.0,9.186047679407139,87000.0
17.97,23.22,660.0,65.5,11.51293546492023,10.085850775128717,609.06,19.0,0.0,2.0,17.998631074606433,4.166666666666667,0.07308719999999999,4312.8,0.023590204448438554,1.0,10.10699966190111,100000.0
14.85,13.15,695.0,33.1,10.392098241730961,9.210440366976517,345.92,19.0,2.0,1.0,12.24914442162902,3.26,0.12733251533742332,1485.0,0.044147382610649294,0.0,8.593413217327646,32600.0
7.89,10.49,685.0,29.5,11.289794413577894,8.987321812850125,250.29,10.0,0.0,0.0,18.82819986310746,10.0,0.0375435,631.2,0.051561446865872836,0.0,9.054855469135788,80000.0
11.48,19.44,755.0,29.5,11.082157933374816,9.97469131154246,707.96,15.0,0.0,0.0,10.499657768651609,3.026775320139697,0.1307003076923077,2465.33,0.060435857110761625,1.0,9.081711229379001,65000.0
18.49,7.33,695.0,38.8,9.852246888342531,7.601402334583733,72.8,5.0,0.0,0.0,20.0,9.5,0.04597894736842105,369.8,0.01707481464839362,0.0,8.358431899031295,19000.0
14.85,12.24,675.0,72.0,11.350418300109132,8.853808274977197,242.15,8.0,0.0,1.0,10.417522245037645,12.142857142857142,0.03418588235294118,1039.5,0.044147382610649294,0.0,8.98682175033189,85000.0
11.99,25.04,665.0,54.5,9.61587214452889,8.594339400592892,179.34,12.0,1.0,0.0,20.66803559206023,2.7777777777777777,0.14347200000000002,647.46,0.06762525275219052,1.0,9.001715906761175,15000.0
9.76,31.45,665.0,53.7,9.836118362165275,8.517393171418904,160.78,10.0,1.0,1.0,21.248459958932237,3.7392,0.10319640564826701,488.0,0.06290721186250281,0.0,8.403128235128264,18696.0
10.78,14.16,750.0,16.7,10.714439990727769,8.987321812850125,261.08,10.0,0.0,0.0,8.334017796030116,5.625,0.06962133333333333,862.4,0.06638957537631993,0.0,8.929567707825337,45000.0
12.59,23.45,695.0,40.6,10.085850775128717,8.699681400989514,200.99,7.0,2.0,0.0,13.752224503764545,4.0,0.100495,755.4,0.06122219725904291,0.0,8.11102783819368,24000.0
6.89,18.18,765.0,17.2,11.440365524765756,9.952325334619427,647.37,19.0,0.0,0.0,14.913073237508556,4.428571428571429,0.0835316129032258,1446.9,0.030891934396764773,0.0,9.698429468768303,93000.0
13.18,23.73,720.0,86.0,11.289794413577894,9.210440366976517,337.81,14.0,0.0,0.0,27.416837782340863,8.0,0.0506715,1318.0,0.05088744102448888,0.0,10.869843825417005,80000.0
9.17,8.08,660.0,47.7,11.156264806643742,8.188966863648876,114.77,10.0,0.0,0.0,19.080082135523615,19.444444444444443,0.019674857142857143,330.12,0.0636935520107841,1.0,8.52912176228151,70000.0
12.59,29.03,670.0,86.0,11.141876276228,9.459229639708807,429.6,9.0,1.0,0.0,10.247775496235455,5.380116959064328,0.07471304347826087,1614.6675,0.06122219725904291,1.0,9.910016194498828,69000.0
11.99,17.56,665.0,88.3,11.082157933374816,9.61587214452889,498.15,9.0,0.0,0.0,11.331964407939767,4.333333333333333,0.09196615384615384,1798.5,0.06762525275219052,0.0,9.474932921202932,65000.0
7.91,23.61,680.0,72.9,11.728044909070785,10.12667110305036,782.38,16.0,0.0,0.0,29.913757700205338,4.96,0.0757141935483871,1977.5,0.051561446865872836,1.0,9.659439517104408,124000.0
9.17,13.2,660.0,59.2,11.082157933374816,9.210440366976517,318.79,9.0,1.0,1.0,14.499657768651609,6.5,0.058853538461538464,917.0,0.0636935520107841,0.0,9.053569596026234,65000.0
11.48,38.5699,755.0,15.1,11.184435286790631,9.210440366976517,329.67,26.0,0.0,1.0,30.99794661190965,7.2,0.054945,1148.0,0.060435857110761625,1.0,9.117676687112763,72000.0
12.88,21.59,690.0,76.0,11.635151947212842,9.210440366976517,336.37,12.0,0.0,0.0,30.33264887063655,11.3,0.03572070796460177,1288.0000000000002,0.06122219725904291,0.0,9.90658275744343,113000.0
15.77,31.83,710.0,38.4,11.561725152903833,10.239995502805316,677.49,20.0,1.0,0.0,12.752908966461328,3.75,0.07742742857142858,4415.6,0.03538530667265783,0.0,10.015073648988146,105000.0
9.8,7.37,670.0,50.0,11.082157933374816,9.392745258631441,386.09,8.0,1.0,0.0,11.416837782340862,5.416666666666667,0.07127815384615384,1176.0000000000002,0.06290721186250281,1.0,8.785539527561276,65000.0
5.32,7.83,735.0,22.5,11.23850177707664,9.472781556562168,391.5,14.0,0.0,0.0,12.752908966461328,5.846153846153846,0.06181578947368421,691.6,0.04785441473826107,1.0,9.3180281773931,76000.0
8.38,21.51,695.0,87.6,12.206077645517674,10.239995502805316,572.85,15.0,0.0,0.0,14.913073237508556,7.142857142857143,0.034371,2346.4,0.054145135924511346,0.0,10.984343119614978,200000.0
9.8,17.01,660.0,86.8,11.552155793461898,8.294299608857235,128.7,6.0,0.0,1.0,12.41889117043121,26.0,0.01485,392.0,0.06290721186250281,1.0,10.203555107263542,104000.0
6.49,15.89,700.0,53.0,11.775297421715827,10.239995502805316,858.05,27.0,0.0,1.0,37.24845995893224,4.642857142857143,0.07920461538461537,1817.2,0.03257694900022467,1.0,10.65351116273777,130000.0
7.49,11.68,705.0,35.9,11.289794413577894,9.798182590890704,559.83,7.0,0.0,0.0,7.83025325119781,4.444444444444445,0.08397450000000001,1348.2,0.03707032127611773,0.0,9.971893585200188,80000.0
10.78,18.34,690.0,21.1,10.950824090522445,8.699681400989514,195.81,12.0,0.0,2.0,12.501026694045175,9.5,0.041223157894736843,646.8,0.06638957537631993,0.0,9.27865301215827,57000.0
6.89,22.45,740.0,30.5,10.915106645867503,9.210440366976517,308.27,10.0,0.0,0.0,13.66735112936345,5.5,0.06725890909090909,689.0,0.030891934396764773,0.0,8.79346036105272,55000.0
14.85,37.52,675.0,69.8,10.545367754151743,7.496097345175956,62.27,18.0,0.0,1.0,18.751540041067763,21.11111111111111,0.01966421052631579,267.3,0.044147382610649294,1.0,10.017262566794972,38000.0
19.48,38.5699,665.0,88.6,11.097425172408931,9.873079890114703,715.85,17.0,0.0,2.0,16.249144421629023,3.402061855670103,0.13015454545454547,3779.12,0.013143113906987193,1.0,10.178160370394268,66000.0
17.86,31.74,665.0,27.5,10.367253014814716,9.32375833901174,283.56,12.0,1.0,3.0,15.498973305954825,2.8392857142857144,0.10700377358490566,2000.32,0.01707481464839362,0.0,8.42726848388825,31800.0
5.32,13.47,730.0,35.9,11.350418300109132,9.61587214452889,451.73,14.0,0.0,2.0,21.913757700205338,5.666666666666667,0.06377364705882353,798.0,0.04785441473826107,1.0,9.053101595549691,85000.0
13.44,18.44,710.0,37.0,11.002116507732017,9.61587214452889,344.69,13.0,1.0,0.0,13.585215605749486,4.0,0.068938,2016.0,0.05088744102448888,0.0,9.519074291124575,60000.0
10.64,9.41,680.0,94.0,12.44890509218313,10.373522431293592,1042.2,15.0,0.0,1.0,17.50034223134839,15.625,0.0250128,3404.8,0.06638957537631993,1.0,11.484811957786423,254969.99999999936
11.99,5.76,675.0,40.7,10.819798284210286,9.729193687429403,557.93,10.0,1.0,0.0,9.998631074606434,2.9761904761904763,0.13390319999999997,2014.32,0.06762525275219052,0.0,8.842315546841863,50000.0
7.91,31.48,710.0,44.0,11.519771974047286,9.852246888342531,594.61,13.0,0.0,1.0,45.667351129363446,5.299263157894737,0.0708670520231214,1502.9,0.051561446865872836,0.0,9.864538802397552,100686.0
13.99,32.18,675.0,34.7,10.518700218288165,9.287394001418473,369.07,15.0,0.0,0.0,11.58384668035592,3.425925925925926,0.11969837837837836,1510.92,0.05571781622107391,1.0,8.652073673610056,37000.0
19.89,33.93,675.0,54.0,10.491301994830229,9.068315871946766,321.91,15.0,1.0,0.0,32.33401779603012,4.14985590778098,0.10730333333333335,1725.4575,0.013030779600089868,0.0,9.472550778454295,36000.0
13.44,25.6,685.0,64.8,11.719947764402807,8.497194544909547,166.15,8.0,0.0,0.0,27.915126625598905,25.102040816326532,0.016209756097560975,658.56,0.05088744102448888,0.0,8.474911799159631,123000.0
12.59,28.94,680.0,81.4,10.463131911491967,9.065430200180375,289.75,6.0,0.0,0.0,20.752908966461327,4.046242774566474,0.09934285714285715,1089.035,0.06122219725904291,0.0,8.842171048611716,35000.0
23.13,18.6,660.0,71.7,10.968215530759236,9.298900548955663,308.8,8.0,0.0,0.0,17.166324435318277,5.308924485125858,0.0638896551724138,2526.9525,0.006066052572455628,1.0,8.383890344101816,58000.0
11.99,29.81,775.0,23.2,11.522885696764481,10.239995502805316,622.71,27.0,0.0,0.0,34.913073237508556,3.607142857142857,0.07398534653465348,3357.2,0.06762525275219052,0.0,9.912348180968324,101000.0
18.49,23.96,665.0,34.3,10.910441319307525,8.699681400989514,218.4,7.0,0.0,1.0,8.082135523613964,9.124,0.04787373958790005,1109.3999999999999,0.01707481464839362,0.0,7.2254814727822945,54744.0
24.24,26.18,675.0,95.7,10.927789284429073,10.23462415135353,1096.15,10.0,1.0,1.0,16.418891170431213,2.000071813285458,0.2361459193565761,6750.84,0.004156369355201079,1.0,8.943506132037239,55702.0
9.17,25.82,695.0,85.1,11.883115664987255,10.239995502805316,892.61,13.0,0.0,0.0,21.50034223134839,5.171428571428572,0.07397320441988951,2567.6,0.0636935520107841,1.0,10.63470093390253,144800.0
5.32,28.59,725.0,53.1,11.38054769238444,8.853808274977197,210.81,21.0,0.0,0.0,35.24709103353867,12.514285714285714,0.028878082191780823,372.4,0.04785441473826107,1.0,9.988563724891247,87600.0
6.99,19.83,740.0,59.0,11.429554725537322,10.085850775128717,740.95,9.0,0.0,0.0,13.998631074606434,3.8333333333333335,0.09664565217391305,1677.6,0.030891934396764773,1.0,10.353447900530844,92000.0
22.45,22.3,670.0,101.2,11.51293546492023,10.346601626429049,1196.9,16.0,0.0,0.0,14.99794661190965,3.2102728731942216,0.143628,6993.175,0.006066052572455628,0.0,9.935470598389179,100000.0
7.91,10.77,675.0,64.8,11.350418300109132,9.210440366976517,312.95,10.0,0.0,0.0,8.914442162902121,8.5,0.04418117647058824,791.0,0.051561446865872836,1.0,9.60918360377546,85000.0
16.55,5.18,685.0,12.0,10.25769445336048,8.612685172875459,194.87,5.0,1.0,0.0,8.501026694045175,5.181818181818182,0.08205052631578948,910.25,0.02909458548640755,1.0,6.7226297948554485,28500.0
16.59,11.0,690.0,61.7,10.308985993422082,9.287394001418473,382.85,6.0,0.0,0.0,12.829568788501026,2.7777777777777777,0.15314,1791.72,0.02909458548640755,0.0,8.958025443361693,30000.0
17.27,17.63,665.0,67.7,11.350418300109132,9.980494888896912,539.96,13.0,1.0,1.0,16.752908966461327,3.935185185185185,0.07622964705882354,3730.32,0.02460121321051449,0.0,9.314430080500564,85000.0
12.88,32.55,700.0,39.4,11.289794413577894,9.729193687429403,381.23,15.0,0.0,0.0,10.499657768651609,4.761904761904762,0.0571845,2163.84,0.06122219725904291,0.0,9.777073627680469,80000.0
11.99,33.17,660.0,99.1,11.338583982516495,8.699681400989514,199.26,9.0,0.0,0.0,34.5845311430527,14.0,0.028465714285714285,719.4,0.06762525275219052,1.0,11.484811957786423,84000.0
8.49,14.19,760.0,24.1,11.156264806643742,9.680406499268875,328.19,17.0,0.0,0.0,26.666666666666668,4.375,0.05626114285714286,1358.4,0.054145135924511346,0.0,9.944917362299268,70000.0
11.99,10.16,660.0,58.0,10.275085591132715,9.169622538697624,318.82,9.0,0.0,2.0,10.666666666666666,3.0208333333333335,0.13192551724137933,1151.04,0.06762525275219052,0.0,8.645234541297121,29000.0
10.78,21.44,660.0,77.6,11.561725152903833,9.648659816955295,505.84,18.0,1.0,0.0,15.080082135523615,6.774193548387097,0.05781028571428571,1670.9,0.06638957537631993,0.0,10.494103544448407,105000.0
10.64,15.27,675.0,61.5,11.657233579565967,9.392745258631441,390.83,10.0,0.0,0.0,9.585215605749486,9.626916666666666,0.04059762990919557,1276.8,0.06638957537631993,0.0,10.140455110443408,115523.0
10.78,13.94,680.0,92.4,10.434145214930487,7.601402334583733,65.27,3.0,0.0,1.0,10.913073237508556,17.0,0.02303647058823529,215.6,0.06638957537631993,0.0,8.215276958936633,34000.0
17.86,11.29,705.0,90.9,11.51293546492023,9.305741456739435,278.5,5.0,0.0,0.0,14.666666666666666,9.090909090909092,0.03342,1964.6,0.01707481464839362,0.0,9.982391150131594,100000.0
18.49,36.04,665.0,70.0,10.308985993422082,9.34145634983372,292.54,11.0,3.0,0.0,16.0,2.6315789473684212,0.11701600000000001,2107.8599999999997,0.013143113906987193,1.0,9.329722128996263,30000.0
13.18,20.77,700.0,37.5,9.90353755128617,8.824824939175638,229.71,7.0,0.0,0.0,46.417522245037645,2.9411764705882355,0.137826,896.24,0.05088744102448888,0.0,9.124782483614537,20000.0
8.49,30.77,720.0,28.9,10.571342565808699,7.650168700845001,66.29,19.0,0.0,0.0,10.913073237508556,18.571428571428573,0.02039692307692308,178.29,0.054145135924511346,0.0,9.37101259736508,39000.0
5.32,32.98,725.0,68.5,11.23850177707664,9.61587214452889,451.73,13.0,0.0,0.0,19.416837782340863,5.066666666666666,0.07132578947368422,798.0,0.04785441473826107,1.0,10.327152697288243,76000.0
9.17,9.07,665.0,44.6,10.859018228147887,9.34145634983372,363.42,12.0,0.0,3.0,18.49965776865161,4.56140350877193,0.08386615384615385,1045.38,0.0636935520107841,1.0,9.343121483210002,52000.0
13.99,2.55,660.0,87.9,11.407576060361786,8.987321812850125,273.39,5.0,2.0,0.0,19.583846680355922,11.25,0.036452,1119.2,0.05571781622107391,1.0,8.189799618728228,90000.0
9.17,24.61,695.0,68.3,11.608244735642321,9.392745258631441,382.55,11.0,0.0,0.0,13.66735112936345,9.166666666666666,0.041732727272727276,1100.4,0.0636935520107841,0.0,10.827091477704508,110000.0
9.8,6.2,750.0,3.2,11.736077016252437,9.952325334619427,444.13,16.0,0.0,0.0,12.58590006844627,5.9523809523809526,0.042636480000000004,2058.0000000000005,0.06290721186250281,1.0,8.516192691082654,125000.0
8.38,13.0,675.0,76.6,12.44890509218313,8.987321812850125,252.1,21.0,0.0,1.0,19.498973305954827,59.375,0.006368842105263157,670.4,0.054145135924511346,0.0,11.20996730496593,254969.99999999936
16.59,22.27,700.0,78.5,11.156264806643742,10.009018053745592,787.86,10.0,0.0,1.0,23.498973305954827,3.1496062992125986,0.13506171428571428,3687.1275,0.02909458548640755,1.0,9.072571442231286,70000.0
10.78,10.6,665.0,79.7,11.170449240431308,8.79497643168877,215.39,5.0,0.0,0.0,13.585215605749486,10.757575757575758,0.036403943661971826,711.48,0.06638957537631993,1.0,8.520985989654934,71000.0
5.32,18.47,745.0,43.3,11.502885230075814,10.12667110305036,752.87,20.0,0.0,0.0,18.16563997262149,3.96,0.0912569696969697,1330.0,0.04785441473826107,1.0,10.714950959914116,99000.0
5.32,22.95,755.0,21.9,11.082157933374816,9.169622538697624,289.11,22.0,0.0,0.0,23.665982203969882,6.770833333333333,0.05337415384615385,510.72,0.04785441473826107,1.0,9.832098956448474,65000.0
10.64,18.83,705.0,86.8,10.725489582719506,8.699681400989514,195.42,4.0,0.0,0.0,10.247775496235455,7.583333333333333,0.05153934065934066,638.4,0.06638957537631993,1.0,8.558143177745192,45500.0
7.26,25.84,700.0,18.7,11.002116507732017,7.313886831633462,46.5,21.0,0.0,3.0,17.828884325804243,40.0,0.0093,108.9,0.03707032127611773,1.0,9.84882015119382,60000.0
16.99,7.42,660.0,105.7,10.571342565808699,9.210440366976517,356.48,6.0,0.0,2.0,19.498973305954827,3.9,0.10968615384615385,1698.9999999999998,0.02460121321051449,0.0,9.030615441029495,39000.0
7.89,17.67,675.0,73.0,10.12667110305036,8.699681400989514,187.72,8.0,0.0,0.0,8.24914442162902,4.166666666666667,0.0901056,473.4,0.051561446865872836,0.0,8.448914350662942,25000.0
7.91,24.88,685.0,52.3,11.350418300109132,10.165890277802454,813.67,20.0,0.0,0.0,26.247775496235455,3.269230769230769,0.11487105882352941,2056.6,0.051561446865872836,1.0,10.262245325878965,85000.0
13.44,26.38,715.0,48.0,11.156264806643742,9.61587214452889,344.69,13.0,0.0,0.0,16.082135523613964,4.666666666666667,0.05908971428571429,2016.0,0.05088744102448888,1.0,9.36426245424844,70000.0
19.99,22.27,705.0,79.2,11.461642696843066,10.239995502805316,741.68,11.0,0.0,0.0,14.82819986310746,3.392857142857143,0.09368589473684209,5597.2,0.00853740732419681,1.0,9.889084322225385,95000.0
9.8,22.82,705.0,77.5,10.586609649448985,8.412054873292933,144.79,9.0,0.0,0.0,9.418206707734429,8.8,0.043875757575757575,441.0,0.06290721186250281,1.0,9.14580185083861,39600.0
21.48,21.9,685.0,60.4,11.49273296168228,10.12667110305036,683.11,16.0,0.0,0.0,13.333333333333334,3.92,0.08364612244897959,5370.0,0.009660750393170074,1.0,10.528837575030249,98000.0
13.44,14.77,670.0,78.9,11.184435286790631,9.798182590890704,413.63,7.0,0.0,1.0,18.33264887063655,4.0,0.06893833333333334,2419.2,0.05088744102448888,1.0,9.748761707332973,72000.0
9.17,9.65,675.0,78.4,10.819798284210286,9.169622538697624,306.04,10.0,0.0,0.0,15.16495550992471,5.208333333333333,0.0734496,880.32,0.0636935520107841,1.0,9.399058096275375,50000.0
8.38,7.37,690.0,26.7,11.289794413577894,9.036106025364846,264.71,6.0,0.0,1.0,15.080082135523615,9.523809523809524,0.03970649999999999,703.92,0.054145135924511346,1.0,8.195885391314796,80000.0
14.85,7.03,665.0,59.2,10.778977123006351,9.61587214452889,518.88,7.0,0.0,0.0,3.164955509924709,3.2,0.12972,2227.5,0.044147382610649294,0.0,9.327945614050446,48000.0
17.97,22.24,715.0,60.5,11.502885230075814,10.463131911491967,888.2,11.0,0.0,0.0,11.331964407939767,2.8285714285714287,0.10766060606060607,6289.5,0.023590204448438554,1.0,10.422906150720138,99000.0
7.91,25.75,705.0,53.9,12.206077645517674,9.798182590890704,364.21,22.0,0.0,1.0,16.082135523613964,11.11111111111111,0.021852599999999996,1423.8,0.051561446865872836,1.0,10.406593455786899,200000.0
18.49,29.41,740.0,19.7,10.66366234138441,9.581972891547895,372.09,16.0,0.0,0.0,12.41889117043121,2.949793103448276,0.10439259328532684,2681.05,0.01707481464839362,0.0,8.586905803827538,42772.0
18.49,35.56,745.0,35.2,11.082157933374816,10.335302435967074,790.36,18.0,0.0,0.0,11.498973305954825,2.1103896103896105,0.1459126153846154,5694.92,0.01707481464839362,1.0,10.142425709748979,65000.0
8.49,6.52,685.0,39.4,11.002116507732017,9.61587214452889,307.68,11.0,0.0,1.0,28.914442162902123,4.0,0.061536,1273.5,0.054145135924511346,1.0,9.54574060563606,60000.0
16.99,37.11,670.0,79.3,10.799595985047786,9.7005142080113,581.95,16.0,0.0,0.0,7.1649555099247095,3.001531393568147,0.1425183673469388,2773.6175,0.02460121321051449,1.0,9.874727930864703,49000.0
10.78,19.66,685.0,26.1,10.380373692872555,8.294299608857235,130.54,5.0,0.0,0.0,10.99794661190965,8.055,0.048618249534450646,431.2,0.06638957537631993,1.0,7.729295674310482,32220.0
7.91,11.32,690.0,78.2,11.264476926102367,9.90353755128617,625.9,5.0,0.0,0.0,11.58384668035592,3.9,0.09629230769230769,1582.0,0.051561446865872836,0.0,9.590966190070702,78000.0
19.89,25.49,675.0,46.0,10.915106645867503,9.065430200180375,320.99,18.0,1.0,0.0,10.751540041067761,6.358381502890174,0.07003418181818183,1720.485,0.013030779600089868,1.0,9.166283985779263,55000.0
5.32,2.71,745.0,26.9,11.19135563385109,9.392745258631441,361.38,10.0,0.0,0.0,19.416837782340863,6.041666666666667,0.059814620689655165,638.4,0.04785441473826107,0.0,8.962519832949532,72500.0
11.99,36.18,680.0,73.6,11.002116507732017,9.61587214452889,498.15,13.0,0.0,0.0,12.41889117043121,4.0,0.09963,1798.5,0.06762525275219052,1.0,9.835636885627954,60000.0
11.48,9.0,730.0,77.9,12.206077645517674,10.463131911491967,1153.83,6.0,0.0,0.0,27.83025325119781,5.714285714285714,0.0692298,4018.0,0.060435857110761625,0.0,10.643375178979888,200000.0
11.99,20.4,690.0,74.2,10.819798284210286,9.798182590890704,597.78,18.0,0.0,0.0,11.080082135523615,2.7777777777777777,0.1434672,2158.2,0.06762525275219052,1.0,9.95261099449568,50000.0
14.85,7.63,660.0,39.7,10.12667110305036,7.424165281042028,57.95,7.0,0.0,0.0,14.99794661190965,14.925373134328359,0.027816,248.7375,0.044147382610649294,0.0,8.736971085254146,25000.0
13.99,7.27,690.0,94.7,11.918397239722838,10.463131911491967,1196.05,6.0,0.0,0.0,36.082135523613964,4.285714285714286,0.09568399999999999,4896.5,0.05571781622107391,1.0,10.488715390876578,150000.0
5.32,4.02,685.0,61.6,11.51293546492023,9.392745258631441,361.38,7.0,0.0,1.0,13.998631074606434,8.333333333333334,0.0433656,638.4,0.04785441473826107,1.0,9.314430080500564,100000.0
9.76,15.4,670.0,51.2,10.611547975828369,9.210440366976517,321.55,12.0,1.0,0.0,26.913073237508556,4.06,0.09503940886699508,976.0,0.06290721186250281,0.0,9.743788173778453,40600.0
20.99,12.15,665.0,71.0,11.156264806643742,10.287081896226075,793.86,5.0,1.0,0.0,12.752908966461328,2.385008517887564,0.13609028571428572,6160.565,0.009660750393170074,0.0,8.771835409789817,70000.0
19.48,8.96,665.0,63.4,11.002116507732017,8.343077871169383,154.98,5.0,0.0,0.0,8.334017796030116,14.285714285714286,0.030996,818.16,0.013143113906987193,0.0,8.080856419640986,60000.0
13.18,15.41,685.0,88.0,11.127277689932466,10.239995502805316,945.87,8.0,0.0,0.0,15.080082135523615,2.4285714285714284,0.16691823529411765,3690.4,0.05088744102448888,1.0,10.477372478935242,68000.0
11.22,16.03,670.0,51.6,11.264476926102367,8.922791623969637,246.33,12.0,0.0,1.0,11.247091033538672,10.4,0.03789692307692308,841.5,0.060435857110761625,0.0,8.973604867142505,78000.0
19.89,24.89,680.0,68.2,10.106469212026385,9.2850767180902,284.82,7.0,0.0,0.0,8.58590006844627,2.273781902552204,0.13950367346938775,2143.1475,0.013030779600089868,0.0,9.420763358881013,24500.0
15.77,36.36,705.0,37.8,11.407576060361786,10.239995502805316,677.49,9.0,0.0,0.0,9.500342231348391,3.2142857142857144,0.090332,4415.6,0.03538530667265783,1.0,9.676524215119054,90000.0
10.64,28.91,695.0,57.1,11.561725152903833,10.12667110305036,539.09,16.0,0.0,0.0,11.331964407939767,4.2,0.061610285714285715,2660.0,0.06638957537631993,0.0,10.216325544869028,105000.0
13.44,14.98,685.0,39.7,11.350418300109132,9.472781556562168,440.79,32.0,0.0,1.0,30.751540041067763,6.538461538461538,0.06222917647058824,1747.2,0.05088744102448888,1.0,9.70448768268936,85000.0
